agency_cd,site_no,datetime,tz_cd,Y,177214_00062_cd
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.77,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.77,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.81,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.81,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.81,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.81,A
USGS,2168500,3/12/2021,EST,357.78,A
USGS,2168500,3/12/2021,EST,357.82,A
USGS,2168500,3/12/2021,EST,357.81,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.81,A
USGS,2168500,3/12/2021,EST,357.8,A
USGS,2168500,3/12/2021,EST,357.79,A
USGS,2168500,3/12/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.79,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.79,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.78,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.79,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.79,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.79,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.79,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.79,A
USGS,2168500,3/13/2021,EST,357.78,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.79,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.79,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.79,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.83,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.8,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.84,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/13/2021,EST,357.81,A
USGS,2168500,3/13/2021,EST,357.82,A
USGS,2168500,3/14/2021,EST,357.82,A
USGS,2168500,3/14/2021,EST,357.81,A
USGS,2168500,3/14/2021,EST,357.82,A
USGS,2168500,3/14/2021,EST,357.81,A
USGS,2168500,3/14/2021,EST,357.84,A
USGS,2168500,3/14/2021,EST,357.82,A
USGS,2168500,3/14/2021,EST,357.82,A
USGS,2168500,3/14/2021,EST,357.78,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.8,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.8,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.8,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.85,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.82,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.81,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.83,A
USGS,2168500,3/14/2021,EDT,357.84,A
USGS,2168500,3/14/2021,EDT,357.85,A
USGS,2168500,3/15/2021,EDT,357.85,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.85,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.8,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.8,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.85,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.85,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.8,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.8,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.8,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.81,A
USGS,2168500,3/15/2021,EDT,357.83,A
USGS,2168500,3/15/2021,EDT,357.84,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/15/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.86,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.85,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.85,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.86,A
USGS,2168500,3/16/2021,EDT,357.85,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.86,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.86,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.86,A
USGS,2168500,3/16/2021,EDT,357.85,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.85,A
USGS,2168500,3/16/2021,EDT,357.85,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.78,A
USGS,2168500,3/16/2021,EDT,357.85,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.86,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.85,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.78,A
USGS,2168500,3/16/2021,EDT,357.86,A
USGS,2168500,3/16/2021,EDT,357.8,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.78,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.86,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.79,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.85,A
USGS,2168500,3/16/2021,EDT,357.8,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.79,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.78,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.8,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.78,A
USGS,2168500,3/16/2021,EDT,357.84,A
USGS,2168500,3/16/2021,EDT,357.79,A
USGS,2168500,3/16/2021,EDT,357.8,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.79,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.8,A
USGS,2168500,3/16/2021,EDT,357.8,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.79,A
USGS,2168500,3/16/2021,EDT,357.82,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.81,A
USGS,2168500,3/16/2021,EDT,357.83,A
USGS,2168500,3/17/2021,EDT,357.84,A
USGS,2168500,3/17/2021,EDT,357.85,A
USGS,2168500,3/17/2021,EDT,357.83,A
USGS,2168500,3/17/2021,EDT,357.82,A
USGS,2168500,3/17/2021,EDT,357.91,A
USGS,2168500,3/17/2021,EDT,357.88,A
USGS,2168500,3/17/2021,EDT,357.84,A
USGS,2168500,3/17/2021,EDT,357.85,A
USGS,2168500,3/17/2021,EDT,357.89,A
USGS,2168500,3/17/2021,EDT,357.86,A
USGS,2168500,3/17/2021,EDT,357.85,A
USGS,2168500,3/17/2021,EDT,357.89,A
USGS,2168500,3/17/2021,EDT,357.83,A
USGS,2168500,3/17/2021,EDT,357.87,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.86,A
USGS,2168500,3/17/2021,EDT,357.88,A
USGS,2168500,3/17/2021,EDT,357.87,A
USGS,2168500,3/17/2021,EDT,357.87,A
USGS,2168500,3/17/2021,EDT,357.86,A
USGS,2168500,3/17/2021,EDT,357.87,A
USGS,2168500,3/17/2021,EDT,357.86,A
USGS,2168500,3/17/2021,EDT,357.85,A
USGS,2168500,3/17/2021,EDT,357.88,A
USGS,2168500,3/17/2021,EDT,357.89,A
USGS,2168500,3/17/2021,EDT,357.86,A
USGS,2168500,3/17/2021,EDT,357.88,A
USGS,2168500,3/17/2021,EDT,357.87,A
USGS,2168500,3/17/2021,EDT,357.86,A
USGS,2168500,3/17/2021,EDT,357.88,A
USGS,2168500,3/17/2021,EDT,357.87,A
USGS,2168500,3/17/2021,EDT,357.87,A
USGS,2168500,3/17/2021,EDT,357.88,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.87,A
USGS,2168500,3/17/2021,EDT,357.89,A
USGS,2168500,3/17/2021,EDT,357.89,A
USGS,2168500,3/17/2021,EDT,357.87,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.89,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.92,A
USGS,2168500,3/17/2021,EDT,357.88,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.89,A
USGS,2168500,3/17/2021,EDT,357.89,A
USGS,2168500,3/17/2021,EDT,357.89,A
USGS,2168500,3/17/2021,EDT,357.88,A
USGS,2168500,3/17/2021,EDT,357.92,A
USGS,2168500,3/17/2021,EDT,357.88,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.89,A
USGS,2168500,3/17/2021,EDT,357.88,A
USGS,2168500,3/17/2021,EDT,357.91,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.92,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.92,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.91,A
USGS,2168500,3/17/2021,EDT,357.94,A
USGS,2168500,3/17/2021,EDT,357.91,A
USGS,2168500,3/17/2021,EDT,357.91,A
USGS,2168500,3/17/2021,EDT,357.93,A
USGS,2168500,3/17/2021,EDT,357.91,A
USGS,2168500,3/17/2021,EDT,357.92,A
USGS,2168500,3/17/2021,EDT,357.94,A
USGS,2168500,3/17/2021,EDT,357.92,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.94,A
USGS,2168500,3/17/2021,EDT,357.92,A
USGS,2168500,3/17/2021,EDT,357.93,A
USGS,2168500,3/17/2021,EDT,357.95,A
USGS,2168500,3/17/2021,EDT,357.93,A
USGS,2168500,3/17/2021,EDT,357.92,A
USGS,2168500,3/17/2021,EDT,357.93,A
USGS,2168500,3/17/2021,EDT,357.93,A
USGS,2168500,3/17/2021,EDT,357.91,A
USGS,2168500,3/17/2021,EDT,357.95,A
USGS,2168500,3/17/2021,EDT,357.91,A
USGS,2168500,3/17/2021,EDT,357.95,A
USGS,2168500,3/17/2021,EDT,357.92,A
USGS,2168500,3/17/2021,EDT,357.94,A
USGS,2168500,3/17/2021,EDT,357.9,A
USGS,2168500,3/17/2021,EDT,357.94,A
USGS,2168500,3/17/2021,EDT,357.95,A
USGS,2168500,3/17/2021,EDT,357.93,A
USGS,2168500,3/17/2021,EDT,357.94,A
USGS,2168500,3/17/2021,EDT,357.95,A
USGS,2168500,3/17/2021,EDT,357.94,A
USGS,2168500,3/18/2021,EDT,357.96,A
USGS,2168500,3/18/2021,EDT,357.93,A
USGS,2168500,3/18/2021,EDT,357.96,A
USGS,2168500,3/18/2021,EDT,357.96,A
USGS,2168500,3/18/2021,EDT,357.95,A
USGS,2168500,3/18/2021,EDT,357.96,A
USGS,2168500,3/18/2021,EDT,357.95,A
USGS,2168500,3/18/2021,EDT,357.96,A
USGS,2168500,3/18/2021,EDT,357.94,A
USGS,2168500,3/18/2021,EDT,357.97,A
USGS,2168500,3/18/2021,EDT,357.96,A
USGS,2168500,3/18/2021,EDT,357.95,A
USGS,2168500,3/18/2021,EDT,357.96,A
USGS,2168500,3/18/2021,EDT,357.94,A
USGS,2168500,3/18/2021,EDT,357.96,A
USGS,2168500,3/18/2021,EDT,357.97,A
USGS,2168500,3/18/2021,EDT,357.97,A
USGS,2168500,3/18/2021,EDT,357.97,A
USGS,2168500,3/18/2021,EDT,357.97,A
USGS,2168500,3/18/2021,EDT,357.99,A
USGS,2168500,3/18/2021,EDT,357.93,A
USGS,2168500,3/18/2021,EDT,357.97,A
USGS,2168500,3/18/2021,EDT,357.95,A
USGS,2168500,3/18/2021,EDT,357.94,A
USGS,2168500,3/18/2021,EDT,357.98,A
USGS,2168500,3/18/2021,EDT,357.95,A
USGS,2168500,3/18/2021,EDT,357.97,A
USGS,2168500,3/18/2021,EDT,357.96,A
USGS,2168500,3/18/2021,EDT,357.95,A
USGS,2168500,3/18/2021,EDT,358,A
